image,caption
1396064003_3fd949c9dd.jpg,A person did a side flip while water boarding .
1396703063_e8c3687afe.jpg,"A man in a hat , white shirt and gold chain with a cross ."
1397295388_8a5b6b525d.jpg,People waiting for their bags in an airport .
1397887419_e798697b93.jpg,The light brown dog and dark brown dog are running in the green grass .
1397923690_d3bf1f799e.jpg,A person skis down a snowy hill .
1398606571_f543f7698a.jpg,A girl in an innertube enjoying the lake .
1398613231_18de248606.jpg,A man and a girl sit inside a floating tube in the water .
1398873613_7e3174dd6c.jpg,Two men on a boat .
1400424834_1c76e700c4.jpg,A lady dressed in shades of black waits on the sidewalk for a train .
1401961581_76921a75c5.jpg,"The small girl is sitting in a harness , strapped to a tether , while others watch ."
1402640441_81978e32a9.jpg,Kid guards face from soccer ball
1402641725_5e027ecaa7.jpg,Four kids rolling and sliding down a sand dune .
1402843760_d30f1dbf0f.jpg,A white dog competing in an agility event .
1402859872_0fc8cf8108.jpg,A yellow robot high-fiving a small child with short hair .
1403414927_5f80281505.jpg,These two dogs are walking in a forest .
140377584_12bdbdf2f8.jpg,Downward view of a man with an orange helmet climbing a rock .
140430106_2978fda105.jpg,A dog runs along the short at a beach .
1404832008_68e432665b.jpg,A man on a zip line being propelled through the water .
1405221276_21634dcd58.jpg,Two dogs shaking off water droplets on a beach .
140526326_da07305c1c.jpg,The male rock climber takes a look over his shoulder at the view of the lake and city .
140526327_3cb984de09.jpg,A man rock climbing near the ocean .
1406010299_5755339f08.jpg,A boy with an eye patch and a bandanna on his head stands in the harbor and makes a fist .
1408958345_68eea9a4e4.jpg,a little girl in a flowered bathingsuit runs through the sand at the beach
1410193619_13fff6c875.jpg,"Baby indoors , climbing on red couch arm , reaching for lamp ."
141139674_246c0f90a1.jpg,The boy in the blue shirt is swinging a baseball bat towards a ball as the boy in the red helmet waits to catch him out .
141140165_9002a04f19.jpg,Two little league players are next to a base in the field .
1412832223_99e8b4701a.jpg,A child jumps on a sand dune .
1413956047_c826f90c8b.jpg,These three young men are standing on a mountaintop .
1414779054_31946f9dfc.jpg,A boy jumping off of a cement block .
1414820925_3504c394e1.jpg,Guy in red shorts jumping up in front of volleyball net
1415591512_a84644750c.jpg,A girl is playing in the mud near a car .
1417031097_ab656bc4bd.jpg,People on a ride at a fair .
1417295167_5299df6db8.jpg,A man holds a drink in one hand and looks at his cellphone .
141755290_4b954529f3.jpg,A woman wearing a floral necklace makes a drink and smiles .
141755292_7a0b3364cf.jpg,A man and woman are at a catered dinner getting food .
1417637704_572b4d6557.jpg,Two small children sitting in the trunk of a car .
1417882092_c94c251eb3.jpg,two men wearing black in a city
1417941060_2a0f7908bc.jpg,A boy who seems ill is being touched in the face by a toddler .
1418019748_51c7d59c11.jpg,An older man in a baseball cap
1418266617_b32143275b.jpg,A wet spaniel clears a jump .
1418503947_953d373632.jpg,A man in an orange hat pulls a cigarette out of a box .
1419286010_b59af3962a.jpg,A fisherman is reeling his rod while another relaxes in a boat on water .
1419385780_1383ec7ba9.jpg,A man with a brown Mohawk and white shirt is wrapping his arm .
1420060020_7a6984e2ea.jpg,A person in costume doing martial arts .
1420060118_aed262d606.jpg,A person with a black and red outfit and a black hood is up in the air .
1423126855_6cd2a3956c.jpg,A hiker poses in a green field with sheep .
1423997242_ea2189ec5e.jpg,A man with a backpack takes a rest in the tall grass .
1424237335_b3be9920ba.jpg,Two children hang from a metal bar close to the ground .
1424775129_ffea9c13ab.jpg,little boy walking with stick on tracks
1425013325_bff69bc9da.jpg,Two dogs playing in water on the beach
1425069308_488e5fcf9d.jpg,The dog is jumping in the air to catch a ball .
1425069590_570cc7c2d8.jpg,A girl begins to climb a red piece of playground equipment .
1425485485_d7c97a5470.jpg,Little girl laughing and touching a boy 's face as they lean toward each other .
1425919702_ddb761aeec.jpg,a group of people sitting at a sporting event .
1426014905_da60d72957.jpg,A man in a suit along the railing of a balcony that has a very high view .
1427391496_ea512cbe7f.jpg,A little boy is smiling for the camera on a playground
142802798_962a4ec5ce.jpg,A skateboarder doing a trick on a stone wall .
1428578577_82864facae.jpg,Two hikers wearing dark clothes rest on a snow covered peak .
1428641354_f7453afbea.jpg,A woman is holding a jar of mustard and a boy is looking at a tray of hamburgers .
1428681303_04213524e3.jpg,Two children climbing on top of art .
1429546659_44cb09cbe2.jpg,A white dog and a black dog in a field .
1429723917_6af585e4c0.jpg,a bald man with a tattooed head stands next to a man with a brown t-shirt in front of a transparent awning .
1429814475_0b592b9995.jpg,A lady with a scooter sits on the side of the sidewalk .
1430154945_71bbaa094a.jpg,A mother helps her little boy eat his food by feeding him by hand .
1432179046_8e3d75cf81.jpg,A man walks toward a car in a parking lot .
1432342377_3e41603f26.jpg,A man and a woman are standing on the curb .
143237785_93f81b3201.jpg,Someone is holding up a green fish for display outdoors .
1433088025_bce2cb69f8.jpg,There is a man with yellow pants and a man with black pants .
1433142189_cda8652603.jpg,Person hiking up a grassy trail toward a large hill .
1433397131_8634fa6664.jpg,A child hidden by balls
1433577867_39a1510c43.jpg,A white dog treads the water with sticks in its mouth .
1434005938_ad75c8598c.jpg,A person wearing a blue backpack stands on a field above a scenic view .
1434607942_da5432c28c.jpg,A child rides on a man 's shoulders .
143552697_af27e9acf5.jpg,Man on motorcycle riding in dry field wearing a helmet and backpack
143552829_72b6ba49d4.jpg,A man on a motorcycle steers through swampy terrain
1436760519_8d6101a0ed.jpg,A black and white dog leaps for a flying disc while another one watches .
143680442_2f03f76944.jpg,A climber is suspended on an overhang that overlooks a tree covered hill .
143680966_0010ff8c60.jpg,A man wearing a backpack is climbing a rock .
143684568_3c59299bae.jpg,A man standing on a cliff
143688205_630813a466.jpg,"A person scaling a rocky ledge , with a rope supporting ."
143688283_a96ded20f1.jpg,A man with a white shirt and helmet is climbing a mountain .
143688895_e837c3bc76.jpg,A boy climbing a rock face
1439046601_cf110a75a7.jpg,a boy standing by a swimming pool
1439282131_3814d6ae04.jpg,Two dogs are holding the same stick in their mouths while in the water .
1440024115_129212c988.jpg,A man with a Frisbee and a dog in the air with a Frisbee in his mouth .
1443807993_aebfb2784a.jpg,A little girl and a little boy playing on a bouncy ride .
1445123245_c7b9db0e0c.jpg,A short long haired dog plays with a multi-colored stuffed toy centipede .
1445754124_647168f211.jpg,A gray dog is climbing up a low tree branch in a park .
1446053356_a924b4893f.jpg,Children participate in a sport on a green field while in uniforms .
1446933195_8fe9725d62.jpg,A puppy dog is playing with a branch .
1448511770_1a4a9c453b.jpg,a white dog jumping in the air to catch a Frisbee
1449370354_380c4123c9.jpg,Young boys running on grass .
1449625950_fc9a8d02d9.jpg,A brown dog and a tan dog are playing in tall grass .
1449692616_60507875fb.jpg,A little girl holding a camera .
1452361926_6d8c535e32.jpg,The boy sits in his toy car sipping from a cup .
1453366750_6e8cf601bf.jpg,Two teen girls hang playfully from the side of the bed
1454678644_7e5a371301.jpg,Three dogs running together on a paved walkway .
1454841725_4b6e6199e2.jpg,Some young girls standing in a group some with their arms around each other .
1456393634_74022d9056.jpg,A little boy doing a handstand on the beach .
1456630952_dd4778a48f.jpg,A boy is trying to catch a Frisbee in a field .
145721496_687af9bb18.jpg,An egret stands on a rock at the edge of a river .
145721498_a27d2db576.jpg,A man rows a blue kayak through white water rapids .
1457762320_7fe121b285.jpg,Men in athletic clothing stand near bicycles .
1459032057_97e73ed6ab.jpg,A little girl is eating a piece of bread .
1459250022_bf1eddad11.jpg,An orchestra performs .
1460352062_d64fb633e0.jpg,A woman sits up in the tree looking down .
1460500597_866fa0c6f3.jpg,Man sitting at a table in a restaurant .
146098876_0d99d7fb98.jpg,A group of children in blue uniforms walk to class .
146100443_906d87faa2.jpg,a young girl with her face painted stands next to some other children .
1461329041_c623b06e5b.jpg,The two ladies are riding bicycles near the beach .
1461653394_8ab96aae63.jpg,The black dog and the white dog seem to be getting ready to fight .
1461667284_041c8a2475.jpg,A guitarist plays while people play with hula-hoops in the background .
1463638541_c02cfa04dc.jpg,A person is climbing and has nearly reached the sign at the top
1463732130_a754441289.jpg,A young girl bouncing on a trampoline .
1463732807_0cdf4f22c7.jpg,Boy posing for camera
1464120327_d90279ca3a.jpg,A little boy puts his face up to the uniquely-shaped window .
1465666502_de289b3b9c.jpg,A black dog is swimming in green water with something in its mouth .
146577645_91b570c0d0.jpg,A kayaker goes through the waves holding his paddle .
146577646_9e64b8c2dc.jpg,A kayaker is battling waves in a purple boat while wearing rain gear .
1466307485_5e6743332e.jpg,A group of people pull a jeep stuck on a rock .
1466307489_cb8a74de09.jpg,Men in orange safety vests pulling vehicle out of a ditch .
1466479163_439db855af.jpg,A brown dog runs through the grass holding something in its mouth .
1467533293_a2656cc000.jpg,Two little girls in pink are in a playground .
1468103286_96a6e07029.jpg,A Baseball batter raising his arm .
1468389504_c724bdcad0.jpg,Two girls on a jungle gym .
1468429623_f001988691.jpg,A man walks while a black dog is trying to bite something on the man 's arm .
1468962616_5803b4397f.jpg,a little boy is squirting a yellow water pistol in the swimming pool .
1469000260_5d473c8283.jpg,Brown dog laying on gravel with grass and trees in background .
1469358746_2a879abaf3.jpg,A man and his dog on the top of a mountain .
1470061031_4cb59c12a8.jpg,two dogs playing with each other
1470132731_fa416b7504.jpg,A black dog running into the water .
1470536919_1f3fd6c65a.jpg,Two dogs running down a dirt road .
1472053993_bed67a3ba7.jpg,"A downhill skier with a backpack , on a background of mountains and wispy clouds ."
1472230829_803818a383.jpg,"A group of people in a boat , white water rafting ."
1472249944_d887c3aeda.jpg,A woman in a red jacket standing on a rock next to a woman crouching on a rock .
1472653060_7427d2865a.jpg,A man cutting up some food on a yellow board .
1472882567_33dc14c8b6.jpg,Four cross-country skiers climb uphill .
1473080948_bae2925dc8.jpg,A man kayaking through rapids .
1473250020_dc829a090f.jpg,A man is standing by rocks and water and is holding a stick .
1473618073_7db56a5237.jpg,A little boy sitting on a green swing .
1474474514_b3eb492722.jpg,A young boy wearing Mickey Mouse clothes in a jungle gym .
1475046848_831245fc64.jpg,A blonde woman in blue shorts walks on the beach carrying her shoes .
1476002408_4256b7b2fa.jpg,A woman wearing a brown skirt is walking over a bridge .
1476241331_2f43b67aed.jpg,Two children stand near a water fountain .
1478268555_7e301fc510.jpg,man with no shirt on climbing rocks
1478294229_7e1c822fea.jpg,A closeup of a bicycle rider 's leg .
1478606153_a7163bf899.jpg,Brown and white dog running through fall leaves on the ground .
1479028910_3dab3448c8.jpg,A skateboarder jumps another skateboard .
1479124077_17dcc0d5d7.jpg,A muddy child jumps into more mud on the ground .
1479513774_70c94cf9d3.jpg,A longhaired woman in a green coat is standing and pushing a cross-walk signal button .
1479679558_d0a01bc62b.jpg,This is a small creek surrounded by autumn leaves that have fallen and bare trees .
1479857177_9d4a6f38fd.jpg,A man in a scuba suit holds a box .
1480712062_32a61ad4b7.jpg,Scuba diver under the water holding small crustacean in his hands .
1481062342_d9e34366c4.jpg,A little girl in pajamas runs down a hall with hardwood floors .
1482960952_95f2d419cb.jpg,Three elderly women walking together .
148512773_bae6901fd6.jpg,A few people sit out on rocks overlooking the water below .
1488937076_5baa73fc2a.jpg,The Irish setter with the safety vest is running ahead of the Rottwieler and the Dalmation .
1489286545_8df476fa26.jpg,A man and his dog watch the sunset from a bench .
1490213660_9ea45550cf.jpg,The brown dog is walking through a river surrounded by bushes .
1490670858_e122df2560.jpg,A child on a red slide .
1491192153_7c395991e5.jpg,a young child being placed into a child swing by another adult
1499495021_d295ce577c.jpg,A man and woman fishing at the beach .
